pqr_id,fecha,mes,motivo,canal,ciudad,estado,horas_primera_respuesta,horas_cierre,cumple_sla_4h,csat,requiere_agente_humano
PQR-202501-00204,2025-01-15,2025-01,Evento adverso reportado,WhatsApp,Bogotá,Escalado,0.9,105.7,True,3.0,True
PQR-202501-00205,2025-01-04,2025-01,Faltante en el pedido,Línea gratuita #590,Bogotá,Cerrado,1.2,137.8,True,2.0,False
PQR-202501-00206,2025-01-15,2025-01,Solicitud de factura electrónica,Línea gratuita #590,Bogotá,Cerrado,0.1,4.7,True,4.0,False
PQR-202501-00207,2025-01-07,2025-01,Faltante en el pedido,WhatsApp,Bogotá,Cerrado,1.7,7.2,True,4.0,False
PQR-202501-00208,2025-01-24,2025-01,Demora en la entrega,WhatsApp,Cali,Cerrado,1.1,16.9,True,4.0,False
PQR-202501-00209,2025-01-14,2025-01,Faltante en el pedido,Tienda física,Barranquilla,Cerrado,1.4,30.1,True,4.0,False
PQR-202501-00210,2025-01-19,2025-01,Faltante en el pedido,Línea gratuita #590,Cali,Cerrado,4.5,83.5,False,3.0,False
PQR-202501-00211,2025-01-02,2025-01,Evento adverso reportado,Línea gratuita #590,Bogotá,Cerrado,5.7,13.4,False,3.0,True
PQR-202501-00212,2025-01-08,2025-01,Demora en la entrega,WhatsApp,Bogotá,Cerrado,0.3,4.3,True,4.0,False
PQR-202501-00213,2025-01-04,2025-01,Duda sobre uso del producto,Instagram / redes,Bogotá,Cerrado,1.6,10.1,True,4.0,False
PQR-202501-00214,2025-01-24,2025-01,Contenido incompleto del envase,WhatsApp,Medellín,Cerrado,1.1,37.1,True,3.0,False
PQR-202501-00215,2025-01-09,2025-01,Reclamo por precio o promoción,Línea gratuita #590,Medellín,Cerrado,2.3,45.6,True,3.0,False
PQR-202501-00216,2025-01-08,2025-01,Producto averiado en transporte,Chat del sitio,Bogotá,Cerrado,0.2,31.6,True,4.0,False
PQR-202501-00217,2025-01-22,2025-01,Demora en la entrega,Chat del sitio,Bogotá,Cerrado,2.2,3.9,True,3.0,False
PQR-202501-00218,2025-01-07,2025-01,Camiseta personalizada pendiente,Línea gratuita #590,Bogotá,Cerrado,1.4,107.3,True,3.0,False
PQR-202501-00219,2025-01-11,2025-01,Camiseta personalizada pendiente,Tienda física,Bogotá,Escalado,4.3,13.0,False,4.0,True
PQR-202501-00220,2025-01-24,2025-01,Duda sobre uso del producto,Instagram / redes,Medellín,Cerrado,1.8,8.2,True,4.0,False
PQR-202501-00221,2025-01-12,2025-01,Cambio o garantía,WhatsApp,Armenia,Cerrado,0.1,49.4,True,5.0,False
PQR-202501-00222,2025-01-15,2025-01,Reclamo por precio o promoción,Instagram / redes,Bogotá,Cerrado,0.2,3.4,True,3.0,False
PQR-202501-00223,2025-01-01,2025-01,Demora en la entrega,WhatsApp,Barranquilla,Cerrado,1.1,26.6,True,5.0,False
PQR-202501-00224,2025-01-18,2025-01,Producto averiado en transporte,Línea gratuita #590,Barranquilla,Cerrado,3.1,4.4,True,3.0,False
PQR-202501-00225,2025-01-19,2025-01,Demora en la entrega,WhatsApp,Armenia,Cerrado,1.2,27.1,True,5.0,False
PQR-202501-00226,2025-01-18,2025-01,Camiseta personalizada pendiente,WhatsApp,Bogotá,Escalado,5.6,7.0,False,4.0,True
PQR-202501-00227,2025-01-01,2025-01,Demora en la entrega,Línea gratuita #590,Bogotá,Cerrado,0.8,38.3,True,4.0,False
PQR-202501-00228,2025-01-24,2025-01,Camiseta personalizada pendiente,Tienda física,Ibagué,Escalado,11.0,21.0,False,5.0,True
PQR-202501-00229,2025-01-11,2025-01,Faltante en el pedido,WhatsApp,Bucaramanga,Cerrado,0.2,10.4,True,4.0,False
PQR-202501-00230,2025-01-11,2025-01,Demora en la entrega,Tienda física,Barranquilla,Cerrado,2.0,58.7,True,5.0,False
PQR-202501-00231,2025-01-08,2025-01,Demora en la entrega,Instagram / redes,Ibagué,Cerrado,7.2,9.1,False,3.0,False
PQR-202501-00232,2025-01-04,2025-01,Demora en la entrega,WhatsApp,Bogotá,Cerrado,2.5,16.7,True,4.0,False
PQR-202501-00233,2025-01-08,2025-01,Demora en la entrega,Línea gratuita #590,Medellín,Cerrado,12.8,27.3,False,4.0,False
PQR-202501-00234,2025-01-06,2025-01,Reclamo por precio o promoción,WhatsApp,Villavicencio,Cerrado,0.2,44.4,True,3.0,False
PQR-202501-00235,2025-01-27,2025-01,Faltante en el pedido,Línea gratuita #590,Medellín,Cerrado,3.0,5.4,True,5.0,False
PQR-202501-00236,2025-01-20,2025-01,Evento adverso reportado,Chat del sitio,Bogotá,Escalado,3.0,22.4,True,4.0,True
PQR-202501-00237,2025-01-16,2025-01,Producto averiado en transporte,Chat del sitio,Bucaramanga,Cerrado,2.5,4.3,True,3.0,False
PQR-202501-00238,2025-01-12,2025-01,Evento adverso reportado,Tienda física,Bogotá,Cerrado,4.0,74.5,True,2.0,True
PQR-202501-00239,2025-01-03,2025-01,Faltante en el pedido,Chat del sitio,Medellín,Cerrado,0.1,23.8,True,3.0,False
PQR-202501-00240,2025-01-22,2025-01,Solicitud de factura electrónica,Chat del sitio,Bogotá,Cerrado,0.8,4.1,True,4.0,False
PQR-202501-00241,2025-01-17,2025-01,Camiseta personalizada pendiente,Correo electrónico,Cali,Cerrado,12.1,101.6,False,1.0,False
PQR-202501-00242,2025-01-21,2025-01,Faltante en el pedido,Línea gratuita #590,Cúcuta,Cerrado,1.4,29.6,True,4.0,False
PQR-202501-00243,2025-01-27,2025-01,Faltante en el pedido,WhatsApp,Bucaramanga,Cerrado,0.7,10.4,True,3.0,False
PQR-202501-00244,2025-01-21,2025-01,Demora en la entrega,Tienda física,Bucaramanga,Cerrado,1.2,23.0,True,5.0,False
PQR-202501-00245,2025-01-05,2025-01,Contenido incompleto del envase,Tienda física,Bogotá,Cerrado,2.4,131.3,True,3.0,False
PQR-202501-00246,2025-01-26,2025-01,Demora en la entrega,WhatsApp,Cúcuta,Cerrado,1.9,27.6,True,3.0,False
PQR-202501-00247,2025-01-07,2025-01,Duda sobre uso del producto,Chat del sitio,Medellín,Cerrado,1.3,15.3,True,4.0,False
PQR-202501-00248,2025-01-11,2025-01,Camiseta personalizada pendiente,WhatsApp,Bogotá,Cerrado,0.1,77.3,True,1.0,False
PQR-202501-00249,2025-01-13,2025-01,Demora en la entrega,Instagram / redes,Barranquilla,Cerrado,24.4,58.6,False,4.0,False
PQR-202501-00250,2025-01-10,2025-01,Solicitud de factura electrónica,WhatsApp,Ibagué,Cerrado,0.3,27.2,True,3.0,False
PQR-202501-00251,2025-01-25,2025-01,Demora en la entrega,Correo electrónico,Neiva,Cerrado,0.1,5.9,True,3.0,False
PQR-202501-00252,2025-01-09,2025-01,Reclamo por precio o promoción,Línea gratuita #590,Cartagena,Cerrado,2.1,65.0,True,5.0,False
PQR-202501-00253,2025-01-09,2025-01,Producto averiado en transporte,Chat del sitio,Bogotá,Cerrado,0.1,17.4,True,3.0,False
PQR-202501-00254,2025-01-24,2025-01,Reclamo por precio o promoción,Línea gratuita #590,Bogotá,Cerrado,0.2,3.5,True,4.0,False
PQR-202501-00255,2025-01-13,2025-01,Contenido incompleto del envase,Tienda física,Bogotá,Escalado,6.9,37.1,False,2.0,True
PQR-202501-00256,2025-01-04,2025-01,Cambio o garantía,Tienda física,Bucaramanga,Cerrado,5.9,30.7,False,3.0,False
PQR-202501-00257,2025-01-06,2025-01,Camiseta personalizada pendiente,Chat del sitio,Bogotá,Cerrado,0.6,15.2,True,3.0,False
PQR-202501-00258,2025-01-24,2025-01,Camiseta personalizada pendiente,WhatsApp,Barranquilla,Cerrado,1.2,63.9,True,3.0,False
PQR-202501-00259,2025-01-02,2025-01,Faltante en el pedido,WhatsApp,Cali,Cerrado,1.7,16.2,True,4.0,False
PQR-202501-00260,2025-01-12,2025-01,Demora en la entrega,Instagram / redes,Cartagena,Cerrado,0.9,5.1,True,3.0,False
PQR-202501-00261,2025-01-06,2025-01,Solicitud de factura electrónica,Chat del sitio,Bucaramanga,Cerrado,1.2,10.0,True,4.0,False
PQR-202501-00262,2025-01-15,2025-01,Solicitud de factura electrónica,Línea gratuita #590,Cali,Cerrado,2.1,9.3,True,4.0,False
PQR-202501-00263,2025-01-22,2025-01,Solicitud de factura electrónica,WhatsApp,Medellín,Cerrado,0.2,60.9,True,3.0,False
PQR-202501-00264,2025-01-07,2025-01,Producto averiado en transporte,Correo electrónico,Medellín,Cerrado,0.8,43.7,True,5.0,False
PQR-202501-00265,2025-01-08,2025-01,Duda sobre uso del producto,Tienda física,Bucaramanga,Cerrado,0.1,2.4,True,4.0,False
PQR-202501-00266,2025-01-11,2025-01,Evento adverso reportado,Instagram / redes,Bogotá,Cerrado,5.8,47.1,False,5.0,True
PQR-202501-00267,2025-01-16,2025-01,Contenido incompleto del envase,Chat del sitio,Cali,Escalado,2.3,30.9,True,4.0,True
PQR-202501-00268,2025-01-13,2025-01,Demora en la entrega,Instagram / redes,Cúcuta,Cerrado,0.9,63.4,True,3.0,False
PQR-202501-00269,2025-01-13,2025-01,Solicitud de factura electrónica,Línea gratuita #590,Cartagena,Cerrado,1.0,4.6,True,5.0,False
PQR-202501-00270,2025-01-22,2025-01,Producto averiado en transporte,WhatsApp,Medellín,Cerrado,1.5,21.8,True,4.0,False
PQR-202501-00271,2025-01-23,2025-01,Solicitud de factura electrónica,Instagram / redes,Medellín,Cerrado,0.7,10.4,True,4.0,False
PQR-202501-00272,2025-01-11,2025-01,Demora en la entrega,Tienda física,Bogotá,Cerrado,0.5,3.2,True,3.0,False
PQR-202501-00273,2025-01-05,2025-01,Evento adverso reportado,Instagram / redes,Manizales,Escalado,3.4,13.7,True,5.0,True
PQR-202501-00274,2025-01-09,2025-01,Producto averiado en transporte,Línea gratuita #590,Medellín,Cerrado,1.8,20.9,True,5.0,False
PQR-202501-00275,2025-01-25,2025-01,Camiseta personalizada pendiente,WhatsApp,Medellín,Escalado,10.9,26.2,False,3.0,True
PQR-202501-00276,2025-01-09,2025-01,Solicitud de factura electrónica,WhatsApp,Cúcuta,Cerrado,0.7,12.0,True,4.0,False
PQR-202501-00277,2025-01-27,2025-01,Cambio o garantía,WhatsApp,Bogotá,Cerrado,4.1,35.6,False,4.0,False
PQR-202501-00278,2025-01-11,2025-01,Faltante en el pedido,WhatsApp,Pereira,Cerrado,0.5,6.0,True,5.0,False
PQR-202501-00279,2025-01-10,2025-01,Producto averiado en transporte,Línea gratuita #590,Medellín,Cerrado,0.9,39.3,True,3.0,False
PQR-202501-00280,2025-01-15,2025-01,Camiseta personalizada pendiente,Correo electrónico,Manizales,Escalado,2.3,62.5,True,4.0,True
PQR-202501-00281,2025-01-19,2025-01,Reclamo por precio o promoción,Chat del sitio,Manizales,Cerrado,1.2,8.4,True,3.0,False
PQR-202501-00282,2025-01-03,2025-01,Solicitud de factura electrónica,Línea gratuita #590,Cúcuta,Cerrado,1.2,6.9,True,5.0,False
PQR-202501-00283,2025-01-27,2025-01,Camiseta personalizada pendiente,Chat del sitio,Bucaramanga,Escalado,0.5,194.7,True,3.0,True
PQR-202501-00284,2025-01-05,2025-01,Demora en la entrega,Chat del sitio,Bucaramanga,Cerrado,1.3,8.3,True,3.0,False
PQR-202501-00285,2025-01-17,2025-01,Camiseta personalizada pendiente,Instagram / redes,Villavicencio,Escalado,29.7,47.4,False,3.0,True
PQR-202501-00286,2025-01-08,2025-01,Camiseta personalizada pendiente,Tienda física,Bogotá,Cerrado,10.5,113.5,False,3.0,False
PQR-202501-00287,2025-01-09,2025-01,Solicitud de factura electrónica,WhatsApp,Cúcuta,Cerrado,0.5,4.3,True,4.0,False
PQR-202501-00288,2025-01-26,2025-01,Solicitud de factura electrónica,Correo electrónico,Medellín,Cerrado,9.3,12.6,False,2.0,False
PQR-202501-00289,2025-01-06,2025-01,Producto averiado en transporte,Línea gratuita #590,Cartagena,Cerrado,3.2,31.6,True,3.0,False
PQR-202501-00290,2025-01-10,2025-01,Reclamo por precio o promoción,WhatsApp,Bogotá,Cerrado,0.5,2.2,True,4.0,False
PQR-202501-00291,2025-01-24,2025-01,Demora en la entrega,WhatsApp,Cartagena,Cerrado,1.1,6.5,True,4.0,False
PQR-202501-00292,2025-01-09,2025-01,Contenido incompleto del envase,WhatsApp,Ibagué,Cerrado,3.3,34.2,True,5.0,False
PQR-202501-00293,2025-01-12,2025-01,Demora en la entrega,WhatsApp,Cúcuta,Cerrado,1.4,47.3,True,4.0,False
PQR-202501-00294,2025-01-23,2025-01,Camiseta personalizada pendiente,WhatsApp,Barranquilla,Cerrado,3.0,18.8,True,4.0,False
PQR-202501-00295,2025-01-10,2025-01,Contenido incompleto del envase,WhatsApp,Cartagena,Cerrado,0.7,24.4,True,3.0,False
PQR-202501-00296,2025-01-08,2025-01,Demora en la entrega,Instagram / redes,Bucaramanga,Cerrado,4.9,145.4,False,3.0,False
PQR-202501-00297,2025-01-22,2025-01,Producto averiado en transporte,Instagram / redes,Medellín,Cerrado,1.8,18.9,True,4.0,False
PQR-202501-00298,2025-01-14,2025-01,Demora en la entrega,Tienda física,Cartagena,Cerrado,10.0,41.6,False,4.0,False
PQR-202501-00299,2025-01-03,2025-01,Producto averiado en transporte,Tienda física,Bogotá,Cerrado,0.7,28.6,True,3.0,False
PQR-202501-00300,2025-01-05,2025-01,Camiseta personalizada pendiente,Línea gratuita #590,Medellín,Escalado,1.8,23.3,True,4.0,True
PQR-202501-00301,2025-01-09,2025-01,Demora en la entrega,WhatsApp,Bogotá,Cerrado,4.0,13.7,False,4.0,False
PQR-202501-00302,2025-01-05,2025-01,Faltante en el pedido,Instagram / redes,Cartagena,Cerrado,2.4,28.8,True,3.0,False
PQR-202501-00303,2025-01-01,2025-01,Solicitud de factura electrónica,Tienda física,Ibagué,Cerrado,1.3,39.9,True,4.0,False
PQR-202501-00304,2025-01-10,2025-01,Contenido incompleto del envase,WhatsApp,Pereira,Escalado,0.6,13.0,True,3.0,True
PQR-202501-00305,2025-01-20,2025-01,Producto averiado en transporte,WhatsApp,Pereira,Cerrado,0.2,23.4,True,4.0,False
PQR-202501-00306,2025-01-08,2025-01,Faltante en el pedido,Chat del sitio,Medellín,Cerrado,0.2,17.7,True,2.0,False
PQR-202501-00307,2025-01-08,2025-01,Demora en la entrega,Tienda física,Cali,Cerrado,9.1,50.8,False,4.0,False
PQR-202501-00308,2025-01-27,2025-01,Demora en la entrega,WhatsApp,Villavicencio,Cerrado,1.8,7.4,True,4.0,False
PQR-202501-00309,2025-01-20,2025-01,Faltante en el pedido,WhatsApp,Cali,Cerrado,2.1,46.3,True,4.0,False
PQR-202501-00310,2025-01-17,2025-01,Evento adverso reportado,WhatsApp,Bogotá,Escalado,0.2,33.8,True,4.0,True
PQR-202501-00311,2025-01-02,2025-01,Producto averiado en transporte,Tienda física,Bogotá,Cerrado,4.3,5.9,False,5.0,False
PQR-202501-00312,2025-01-12,2025-01,Reclamo por precio o promoción,Tienda física,Cali,Cerrado,7.7,55.2,False,5.0,False
PQR-202501-00313,2025-01-10,2025-01,Producto averiado en transporte,WhatsApp,Cartagena,Cerrado,1.2,70.3,True,4.0,False
PQR-202501-00314,2025-01-18,2025-01,Camiseta personalizada pendiente,Correo electrónico,Bucaramanga,Cerrado,29.8,120.0,False,2.0,False
PQR-202501-00315,2025-01-12,2025-01,Faltante en el pedido,Chat del sitio,Medellín,Cerrado,0.1,16.2,True,4.0,False
PQR-202501-00316,2025-01-21,2025-01,Producto averiado en transporte,Chat del sitio,Bogotá,Cerrado,0.7,27.7,True,4.0,False
PQR-202501-00317,2025-01-22,2025-01,Contenido incompleto del envase,Chat del sitio,Santa Marta,Escalado,0.3,9.4,True,4.0,True
PQR-202501-00318,2025-01-21,2025-01,Reclamo por precio o promoción,Línea gratuita #590,Bogotá,Cerrado,0.1,1.1,True,4.0,False
PQR-202501-00319,2025-01-16,2025-01,Solicitud de factura electrónica,Línea gratuita #590,Medellín,Cerrado,0.2,1.2,True,3.0,False
PQR-202501-00320,2025-01-11,2025-01,Faltante en el pedido,WhatsApp,Cúcuta,Cerrado,0.3,1.8,True,4.0,False
PQR-202501-00321,2025-01-08,2025-01,Producto averiado en transporte,WhatsApp,Cali,Cerrado,1.4,4.3,True,4.0,False
PQR-202501-00322,2025-01-21,2025-01,Evento adverso reportado,WhatsApp,Ibagué,Cerrado,0.9,54.2,True,5.0,True
PQR-202501-00323,2025-01-25,2025-01,Producto averiado en transporte,Línea gratuita #590,Bogotá,Cerrado,3.4,4.4,True,3.0,False
PQR-202501-00324,2025-01-09,2025-01,Demora en la entrega,WhatsApp,Bogotá,Cerrado,0.3,55.3,True,5.0,False
PQR-202501-00325,2025-01-07,2025-01,Solicitud de factura electrónica,WhatsApp,Pereira,Cerrado,0.6,15.5,True,4.0,False
PQR-202501-00326,2025-01-16,2025-01,Camiseta personalizada pendiente,WhatsApp,Barranquilla,Cerrado,0.4,6.6,True,2.0,False
PQR-202501-00327,2025-01-15,2025-01,Demora en la entrega,WhatsApp,Cartagena,Cerrado,1.8,116.5,True,3.0,False
PQR-202501-00328,2025-01-26,2025-01,Duda sobre uso del producto,WhatsApp,Cúcuta,Cerrado,0.3,4.2,True,4.0,False
PQR-202501-00329,2025-01-11,2025-01,Evento adverso reportado,WhatsApp,Medellín,Cerrado,4.8,35.3,False,3.0,True
PQR-202501-00330,2025-01-25,2025-01,Duda sobre uso del producto,Línea gratuita #590,Cali,Cerrado,1.0,19.3,True,4.0,False
PQR-202501-00331,2025-01-15,2025-01,Solicitud de factura electrónica,Chat del sitio,Medellín,Cerrado,0.5,13.8,True,2.0,False
PQR-202501-00332,2025-01-15,2025-01,Faltante en el pedido,WhatsApp,Bogotá,Cerrado,0.3,1.6,True,4.0,False
PQR-202501-00333,2025-01-07,2025-01,Faltante en el pedido,Tienda física,Bogotá,Cerrado,5.1,89.0,False,4.0,False
PQR-202501-00334,2025-01-07,2025-01,Faltante en el pedido,WhatsApp,Bogotá,Cerrado,0.3,2.4,True,4.0,False
PQR-202501-00335,2025-01-23,2025-01,Cambio o garantía,WhatsApp,Bogotá,Cerrado,1.2,27.9,True,4.0,False
PQR-202501-00336,2025-01-09,2025-01,Contenido incompleto del envase,Chat del sitio,Bogotá,Cerrado,0.8,63.4,True,4.0,False
PQR-202501-00337,2025-01-01,2025-01,Faltante en el pedido,Línea gratuita #590,Cúcuta,Cerrado,0.2,238.5,True,4.0,False
PQR-202501-00338,2025-01-07,2025-01,Contenido incompleto del envase,WhatsApp,Ibagué,Cerrado,1.0,38.5,True,4.0,False
PQR-202501-00339,2025-01-22,2025-01,Solicitud de factura electrónica,Chat del sitio,Bogotá,Cerrado,0.1,1.1,True,5.0,False
PQR-202501-00340,2025-01-23,2025-01,Producto averiado en transporte,Tienda física,Pereira,Cerrado,10.3,34.7,False,3.0,False
PQR-202501-00341,2025-01-09,2025-01,Producto averiado en transporte,Línea gratuita #590,Ibagué,Cerrado,2.4,6.9,True,5.0,False
PQR-202501-00342,2025-01-12,2025-01,Demora en la entrega,Línea gratuita #590,Barranquilla,Cerrado,3.2,7.9,True,3.0,False
PQR-202501-00343,2025-01-06,2025-01,Solicitud de factura electrónica,WhatsApp,Medellín,Cerrado,0.2,7.7,True,4.0,False
PQR-202501-00344,2025-01-13,2025-01,Camiseta personalizada pendiente,Tienda física,Bogotá,Cerrado,0.3,1.3,True,4.0,False
PQR-202501-00345,2025-01-21,2025-01,Demora en la entrega,WhatsApp,Ibagué,Cerrado,0.8,96.4,True,1.0,False
PQR-202501-00346,2025-01-18,2025-01,Contenido incompleto del envase,Chat del sitio,Medellín,Escalado,5.4,47.3,False,4.0,True
PQR-202501-00347,2025-01-05,2025-01,Duda sobre uso del producto,Correo electrónico,Cali,Cerrado,4.7,5.7,False,4.0,False
PQR-202501-00348,2025-01-23,2025-01,Demora en la entrega,Instagram / redes,Cali,Cerrado,6.1,7.1,False,4.0,False
PQR-202501-00349,2025-01-01,2025-01,Faltante en el pedido,Tienda física,Neiva,Cerrado,1.1,4.6,True,4.0,False
PQR-202501-00350,2025-01-24,2025-01,Faltante en el pedido,Línea gratuita #590,Bogotá,Cerrado,0.6,4.5,True,5.0,False
PQR-202501-00351,2025-01-07,2025-01,Contenido incompleto del envase,Línea gratuita #590,Cali,Cerrado,6.7,37.9,False,4.0,False
PQR-202501-00352,2025-01-21,2025-01,Cambio o garantía,Chat del sitio,Barranquilla,Cerrado,3.8,162.8,True,1.0,False
PQR-202501-00353,2025-01-22,2025-01,Demora en la entrega,Línea gratuita #590,Bogotá,Cerrado,0.7,27.8,True,4.0,False
PQR-202501-00354,2025-01-19,2025-01,Camiseta personalizada pendiente,WhatsApp,Bogotá,Cerrado,9.0,29.4,False,4.0,False
PQR-202501-00355,2025-01-07,2025-01,Demora en la entrega,Tienda física,Cali,Cerrado,7.3,8.3,False,3.0,False
PQR-202501-00356,2025-01-23,2025-01,Producto averiado en transporte,Correo electrónico,Cúcuta,Cerrado,5.3,18.9,False,3.0,False
PQR-202501-00357,2025-01-18,2025-01,Faltante en el pedido,Instagram / redes,Bogotá,Cerrado,20.2,27.0,False,5.0,False
PQR-202501-00358,2025-01-15,2025-01,Faltante en el pedido,Línea gratuita #590,Bogotá,Cerrado,0.4,11.9,True,5.0,False
PQR-202501-00359,2025-01-04,2025-01,Solicitud de factura electrónica,WhatsApp,Bogotá,Cerrado,0.2,4.1,True,3.0,False
PQR-202501-00360,2025-01-16,2025-01,Camiseta personalizada pendiente,Instagram / redes,Medellín,Cerrado,0.6,19.1,True,3.0,False
PQR-202501-00361,2025-01-14,2025-01,Solicitud de factura electrónica,WhatsApp,Bucaramanga,Cerrado,0.3,15.1,True,4.0,False
PQR-202501-00362,2025-01-09,2025-01,Producto averiado en transporte,Línea gratuita #590,Pereira,Cerrado,4.2,5.5,False,3.0,False
PQR-202501-00363,2025-01-03,2025-01,Faltante en el pedido,Correo electrónico,Bogotá,Cerrado,13.1,30.5,False,3.0,False
PQR-202501-00364,2025-01-04,2025-01,Contenido incompleto del envase,Instagram / redes,Bogotá,Escalado,16.5,28.3,False,5.0,True
PQR-202501-00365,2025-01-26,2025-01,Cambio o garantía,WhatsApp,Ibagué,Cerrado,0.2,227.3,True,3.0,False
PQR-202501-00366,2025-01-18,2025-01,Contenido incompleto del envase,WhatsApp,Cartagena,Escalado,1.8,51.4,True,2.0,True
PQR-202501-00367,2025-01-03,2025-01,Evento adverso reportado,WhatsApp,Bogotá,Cerrado,0.1,60.4,True,3.0,True
PQR-202501-00368,2025-01-08,2025-01,Contenido incompleto del envase,Chat del sitio,Bogotá,Escalado,1.7,37.0,True,3.0,True
PQR-202501-00369,2025-01-03,2025-01,Contenido incompleto del envase,Tienda física,Bogotá,Cerrado,0.1,47.7,True,4.0,False
PQR-202501-00370,2025-01-05,2025-01,Demora en la entrega,WhatsApp,Medellín,Cerrado,0.3,101.7,True,3.0,False
PQR-202501-00371,2025-01-08,2025-01,Contenido incompleto del envase,Línea gratuita #590,Medellín,Escalado,1.1,30.5,True,3.0,True
PQR-202501-00372,2025-01-25,2025-01,Demora en la entrega,Chat del sitio,Bogotá,Cerrado,0.1,6.5,True,4.0,False
PQR-202501-00373,2025-01-14,2025-01,Demora en la entrega,Chat del sitio,Bogotá,Cerrado,0.6,38.2,True,4.0,False
PQR-202501-00374,2025-01-11,2025-01,Faltante en el pedido,Línea gratuita #590,Barranquilla,Cerrado,0.1,20.3,True,4.0,False
PQR-202501-00375,2025-01-07,2025-01,Demora en la entrega,Línea gratuita #590,Cartagena,Cerrado,0.4,1.7,True,4.0,False
PQR-202501-00376,2025-01-26,2025-01,Demora en la entrega,Instagram / redes,Medellín,Cerrado,1.5,3.9,True,4.0,False
PQR-202501-00377,2025-01-02,2025-01,Solicitud de factura electrónica,Chat del sitio,Barranquilla,Cerrado,1.9,66.6,True,5.0,False
PQR-202501-00378,2025-01-14,2025-01,Producto averiado en transporte,WhatsApp,Barranquilla,Cerrado,0.6,33.2,True,5.0,False
PQR-202501-00379,2025-01-04,2025-01,Faltante en el pedido,Instagram / redes,Pereira,Cerrado,7.3,11.6,False,4.0,False
PQR-202501-00380,2025-01-11,2025-01,Solicitud de factura electrónica,Chat del sitio,Barranquilla,Cerrado,0.4,10.6,True,3.0,False
